trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
104,False,"{'a': 0.5, 'e': 0.12482046505169431}",20,0,-66.1643006748308,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
105,False,"{'a': 0.5, 'e': 0.12232405575066042}",20,8,22.724157474830747,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.5, 'e': 0.11987757463564722}",20,14,8.737630010622498,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.5, 'e': 0.11748002314293426}",30,4,7.863124785259943,"{0: 23, 1: 2, 2: 0, 3: 1, 4: 0}",1
108,False,"{'a': 0.5, 'e': 0.11513042268007558}",20,6,-16.48309104118533,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
109,False,"{'a': 0.5, 'e': 0.11282781422647406}",35,17,-13.792095731364958,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
110,False,"{'a': 0.5, 'e': 0.11057125794194458}",20,13,-0.9472965891410272,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.10835983278310568}",25,0,-7.643105186591427,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
112,False,"{'a': 0.5, 'e': 0.10619263612744358}",25,14,0.5904229410047828,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
113,False,"{'a': 0.5, 'e': 0.1040687834048947}",25,1,-13.553601600150845,"{0: 19, 1: 3, 2: 1, 3: 1, 4: 0}",1
114,False,"{'a': 0.5, 'e': 0.1019874077367968}",25,12,22.962552644921224,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.5, 'e': 0.09994765958206087}",25,4,-34.1551686056248,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 1}",1
116,False,"{'a': 0.5, 'e': 0.09794870639041964}",20,7,13.362256397402437,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
117,False,"{'a': 0.5, 'e': 0.09598973226261125}",20,0,29.433698900733635,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
118,False,"{'a': 0.5, 'e': 0.09406993761735903}",25,0,-29.37081762346977,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
119,False,"{'a': 0.5, 'e': 0.09218853886501184}",25,12,-20.656807501240653,"{0: 11, 1: 0, 2: 0, 3: 2, 4: 0}",1
120,False,"{'a': 0.5, 'e': 0.09034476808771161}",20,0,30.233716614074254,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.5, 'e': 0.08853787272595737}",20,15,8.19859195753422,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.5, 'e': 0.08676711527143822}",30,14,13.742157885363076,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 0.08503177296600946}",20,0,-33.195562904538264,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
124,False,"{'a': 0.5, 'e': 0.08333113750668926}",20,7,-58.12298915755811,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
125,False,"{'a': 0.5, 'e': 0.08166451475655548}",20,11,-36.60095373940462,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
126,False,"{'a': 0.5, 'e': 0.08003122446142437}",30,24,10.544288103229846,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.5, 'e': 0.07843059997219588}",25,15,-28.183472319370516,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
128,False,"{'a': 0.5, 'e': 0.07686198797275196}",25,0,27.54345135066788,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
129,False,"{'a': 0.5, 'e': 0.07532474821329692}",30,19,18.18392753072417,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.5, 'e': 0.07381825324903098}",25,8,27.20644283611286,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.5, 'e': 0.07234188818405035}",30,9,22.75926371010593,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
132,False,"{'a': 0.5, 'e': 0.07089505042036935}",30,19,-9.095653439899495,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
133,False,"{'a': 0.5, 'e': 0.06947714941196197}",20,0,19.658820847479078,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
134,False,"{'a': 0.5, 'e': 0.06808760642372272}",35,20,28.045249767244204,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.5, 'e': 0.06672585429524826}",20,14,-30.619073139134898,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
136,False,"{'a': 0.5, 'e': 0.0653913372093433}",20,0,14.48293046214744,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
137,False,"{'a': 0.5, 'e': 0.06408351046515644}",25,13,23.26857575508156,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.5, 'e': 0.0628018402558533}",20,0,32.45668550757235,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
139,False,"{'a': 0.5, 'e': 0.061545803450736236}",35,18,25.413728385843676,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.5, 'e': 0.060314887381721506}",20,16,7.75215588934952,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.5, 'e': 0.05910858963408708}",20,13,10.471062520609596,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.5, 'e': 0.057926417841405335}",30,0,32.975693531535555,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
143,False,"{'a': 0.5, 'e': 0.05676788948457723}",30,18,-17.810017128455012,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
144,False,"{'a': 0.5, 'e': 0.05563253169488568}",25,11,16.06314785112285,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
145,False,"{'a': 0.5, 'e': 0.054519881060987964}",25,14,12.61366684855702,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.5, 'e': 0.05342948343976821}",20,12,11.476939554705833,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.5, 'e': 0.05236089377097284}",20,0,23.104327843132562,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
148,False,"{'a': 0.5, 'e': 0.051313675895553384}",25,14,-20.640356421939302,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
149,False,"{'a': 0.5, 'e': 0.050287402377642315}",25,3,31.023995090650686,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.5, 'e': 0.049281654330089464}",30,21,9.903625183548401,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,0,23.771458447068305,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",20,12,12.50026770579637,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,10,20.80734272435501,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,10,15.66454459408364,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,4,27.021374411780812,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",30,12,28.504533314692562,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,16,6.153537412692973,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,0,23.58081631794883,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
9,True,"{'a': 0, 'e': 0}",30,11,32.56946041806349,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,8,20.743428207624326,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,11,26.240919723441852,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
